ID,Pred,Season,Team1,Team2,deltaSeed,deltaWinPct,deltaPointsFor,deltaPointsAgainst,deltaFGM,deltaFGA,deltaFGM3,deltaFGA3,deltaFTM,deltaFTA,deltaOR,deltaDR,deltaAst,deltaTO,deltaStl,deltaBlk,deltaPF
2022_1103_1286,0.5,2022,1103,1286,-1,-0.07157258064516125,-6.084677419354833,-4.682459677419359,-2.231854838709676,-2.438508064516128,0.42842741935483897,2.083669354838708,-2.049395161290322,-1.1925403225806441,0.870967741935484,-0.8598790322580641,-0.7026209677419359,-1.692540322580646,0.42137096774193505,-0.590725806451613,-2.28225806451613
2022_1103_1293,0.5,2022,1103,1293,6,-0.22135706340378192,-7.020022246941039,1.8509454949944342,-4.177975528364847,-7.859844271412683,-0.11790878754171263,-0.8743047830923274,1.4538375973303683,2.2525027808676334,-2.8186874304783096,-1.0678531701890996,-2.414905450500557,-0.023359288097887898,-2.309232480533927,-0.006674082313681939,1.1056729699666281
2022_1103_1308,0.5,2022,1103,1308,1,-0.08342602892102335,-2.261401557285865,-1.1835372636262491,-1.626251390433815,-3.5494994438264698,0.19243604004449377,-1.115684093437153,0.7986651835372633,1.1835372636262527,-1.8876529477196886,-1.9988876529477189,-2.1045606229143505,-2.2647385984427153,0.7942157953281423,-1.2480533926585098,-0.3426028921023363
2022_1103_1313,0.5,2022,1103,1313,-3,-0.06810035842293904,-3.5985663082437185,-1.8016726403823213,-1.7897252090800464,-4.032258064516128,0.7837514934289134,1.6033452807646356,-0.8028673835125435,-1.0501792114695334,-0.7586618876941458,-2.9235364396654724,-0.5579450418160103,-2.7909199522102757,-0.516129032258065,-0.19952210274790927,-1.7359617682198323
2022_1103_1314,0.5,2022,1103,1314,5,-0.017595307917888547,-8.224828934506348,-7.565982404692093,-4.055718475073313,-9.06256109481916,-0.5630498533724344,-1.1710654936461395,0.4496578690127091,2.747800586510266,-1.4320625610948188,-4.152492668621701,-3.3020527859237543,-0.49462365591397983,0.08993157380254146,-0.7517106549364616,1.6041055718475068
2022_1103_1323,0.5,2022,1103,1323,2,0.032258064516129115,-2.6451612903225765,-2.774193548387103,-2.0,-3.806451612903224,-1.354838709677419,-2.35483870967742,2.70967741935484,5.419354838709678,1.870967741935484,-2.032258064516128,-2.645161290322582,1.193548387096774,0.41935483870967705,1.2580645161290323,2.96774193548387
2022_1103_1326,0.5,2022,1103,1326,6,0.07634408602150544,-4.50967741935483,-4.305376344086028,-2.3193548387096747,-2.6989247311827924,-0.3903225806451607,-0.022580645161291102,0.5193548387096776,2.538709677419355,0.1709677419354838,-0.7161290322580633,-1.1838709677419352,0.17204301075268802,1.0838709677419347,-1.6365591397849464,-0.39892473118279703
2022_1103_1344,0.5,2022,1103,1344,9,-0.12365591397849462,-2.50967741935483,-2.8387096774193594,-0.8526881720430097,-3.8989247311827953,0.40967741935483915,0.3774193548387075,-1.213978494623655,-0.6946236559139791,-0.9623655913978499,-1.2494623655913983,-1.6838709677419352,-0.06129032258064626,0.45053763440860184,-0.6698924731182796,0.0010752688172033231
2022_1103_1345,0.5,2022,1103,1345,10,-0.08444022770398474,-10.503795066413659,-4.603415559772301,-4.654648956356734,-5.267552182163186,-1.025616698292219,-0.6755218216318788,-0.1688804554079688,0.07400379506641386,-1.9231499051233403,-2.3396584440227706,-5.101518026565465,-0.5142314990512347,0.8662239089184061,-0.403225806451613,1.6148007590132814
2022_1103_1350,0.5,2022,1103,1350,1,0.052534562211981606,-2.423963133640541,-4.124423963133651,-1.8193548387096747,-5.203686635944699,-0.4046082949308749,-2.3511520737327203,1.6193548387096772,3.1815668202764975,1.3852534562211982,-0.3732718894009217,-3.0267281105990786,1.5529953917050676,-2.3447004608294932,0.8396313364055299,2.082027649769584
2022_1103_1353,0.5,2022,1103,1353,2,0.12903225806451613,1.3870967741935516,-1.6451612903225907,-1.903225806451612,-5.612903225806448,1.645161290322581,3.6129032258064484,3.548387096774194,5.322580645161292,-1.064516129032258,-0.032258064516128115,-3.451612903225806,-0.06451612903225801,-1.709677419354839,-0.838709677419355,0.19354838709677402
2022_1103_1355,0.5,2022,1103,1355,0,-0.16532258064516125,-16.240927419354833,-10.40120967741936,-6.919354838709676,-6.563508064516128,-1.165322580645161,1.5836693548387082,-1.236895161290322,0.24495967741935587,1.683467741935484,-2.891129032258064,-2.921370967741936,0.026209677419354094,-0.23487903225806495,0.784274193548387,0.2177419354838701
2022_1103_1361,0.5,2022,1103,1361,5,-0.032258064516129004,4.0,6.483870967741929,-0.09677419354838435,-2.774193548387096,1.67741935483871,4.806451612903224,2.516129032258066,3.70967741935484,-0.2903225806451619,-0.16129032258064413,-0.25806451612903203,-1.419354838709678,-2.0,-1.612903225806452,-1.419354838709678
2022_1103_1362,0.5,2022,1103,1362,3,-0.009072580645161255,-6.709677419354833,-2.5262096774193594,-3.825604838709676,-8.469758064516128,-1.602822580645161,-5.166330645161292,2.544354838709678,3.682459677419356,-1.566532258064516,-1.859879032258064,-1.140120967741936,-1.223790322580646,-2.172379032258065,-1.434475806451613,-1.96975806451613
2022_1103_1371,0.5,2022,1103,1371,5,0.043010752688172116,-2.2763440860214956,-2.1387096774193566,-1.586021505376344,-8.465591397849458,0.543010752688172,0.1774193548387082,0.3526881720430115,2.2387096774193544,-2.795698924731182,-1.649462365591397,1.4827956989247308,-0.7279569892473123,-1.6161290322580646,-2.3698924731182798,0.2677419354838708
2022_1103_1388,0.5,2022,1103,1388,8,-0.06451612903225801,-0.2580645161290249,2.967741935483865,-2.5806451612903203,-4.548387096774192,0.548387096774194,1.2903225806451601,4.35483870967742,7.70967741935484,0.870967741935484,-0.19354838709677225,-1.8387096774193559,0.32258064516129004,-1.419354838709678,0.6129032258064515,0.32258064516129004
2022_1103_1389,0.5,2022,1103,1389,-2,0.08898776418242493,3.1179087875417224,1.919911012235815,0.37374860956618505,-2.58398220244716,1.9510567296996664,5.125695216907673,0.41935483870967794,0.39043381535039146,-1.197997775305895,-0.7230255839822028,-0.44938820912124555,-2.299221357063404,-1.8264738598442722,-1.7997775305895436,-3.6529477196885427
2022_1103_1394,0.5,2022,1103,1394,-3,0.07634408602150544,-4.4763440860214985,-6.905376344086022,-1.7526881720430083,-7.832258064516125,1.8096774193548386,2.977419354838709,-2.7806451612903214,-2.0946236559139777,-3.3290322580645153,0.3505376344086031,-2.017204301075269,-2.8946236559139784,-2.7161290322580642,1.496774193548387,-5.198924731182798
2022_1103_1395,0.5,2022,1103,1395,4,0.08467741935483875,1.1965725806451672,-0.8387096774193594,-1.7006048387096762,-5.438508064516128,2.147177419354839,3.333669354838708,2.450604838709678,2.932459677419356,-3.535282258064516,-0.7973790322580641,-2.108870967741936,-2.630040322580646,-0.797379032258065,-1.121975806451613,0.6552419354838701
2022_1103_1397,0.5,2022,1103,1397,10,-0.0782013685239491,-3.8914956011730197,1.4037145650048828,-2.298142717497555,-8.183773216031277,-1.0478983382209188,-2.777126099706745,1.7526881720430119,3.050830889540567,-2.6138807429130004,-0.4858260019550329,-4.605083088954057,-1.0703812316715542,-3.7888563049853383,-1.2668621700879763,-1.0019550342130987
2022_1103_1400,0.5,2022,1103,1400,7,0.053427419354838745,0.9465725806451672,4.536290322580641,-0.7318548387096762,-3.001008064516128,1.303427419354839,1.8649193548387082,1.106854838709678,3.057459677419356,-1.191532258064516,1.608870967741936,-1.452620967741936,-0.036290322580645906,-2.266129032258065,-0.278225806451613,-1.43850806451613
2022_1103_1403,0.5,2022,1103,1403,10,-0.02561669829222013,-2.4155597722960067,3.8377609108159376,-2.3311195445920276,-3.208728652751425,1.7390891840607212,2.677419354838708,0.5075901328273247,0.9269449715370044,-1.246679316888045,-0.8984819734345351,-2.0426944971537004,-2.2495256166982927,-2.6925996204933584,-0.37381404174573074,-0.20872865275142338
2022_1103_1411,0.5,2022,1103,1411,-3,0.10967741935483877,0.05698924731183297,-1.3387096774193594,-1.7860215053763433,-6.0655913978494596,1.9430107526881724,3.477419354838709,1.6860215053763454,1.8720430107526909,-2.762365591397849,-1.7161290322580633,0.7827956989247316,-3.2612903225806456,-0.11612903225806459,-1.903225806451613,-1.7989247311827956
2022_1103_1412,0.5,2022,1103,1412,1,-0.07157258064516125,-10.147177419354833,-3.4637096774193594,-5.450604838709676,-10.313508064516128,-0.10282258064516103,1.3336693548387082,0.8568548387096779,2.494959677419356,-2.191532258064516,-1.047379032258064,-1.358870967741936,-0.4112903225806459,-3.547379032258065,-1.028225806451613,-1.00100806451613
2022_1103_1417,0.5,2022,1103,1417,9,-0.07157258064516125,-7.084677419354833,-0.6512096774193594,-4.356854838709676,-10.032258064516128,0.834677419354839,2.146169354838708,0.7943548387096779,2.338709677419356,-2.097782258064516,-0.5161290322580641,-2.421370967741936,1.963709677419354,-1.516129032258065,-0.184475806451613,-0.2822580645161299
2022_1103_1425,0.5,2022,1103,1425,6,-0.0782013685239491,-3.2854349951124107,-1.747800586510266,-3.267839687194524,-7.183773216031277,1.0127077223851417,2.768328445747798,2.2375366568914963,2.5356793743890513,-2.1896383186705766,-3.364613880742912,-2.6656891495601176,-0.7673509286412514,0.36265884652981395,-1.3880742913000974,0.3616813294232646
2022_1103_1436,0.5,2022,1103,1436,0,-0.13407258064516125,-5.459677419354833,3.4737903225806406,-3.856854838709676,-3.626008064516128,-1.102822580645161,-2.291330645161292,3.356854838709678,6.026209677419356,2.089717741935484,-2.578629032258064,-3.546370967741936,1.494959677419354,0.26512096774193505,0.690524193548387,1.99899193548387
2022_1103_1437,0.5,2022,1103,1437,11,-0.0782013685239491,-3.346041055718473,1.070381231671547,-1.0254154447702817,-4.335288367546433,-1.5933528836754638,-4.231671554252202,0.29814271749755683,3.6871945259042036,-0.8563049853372426,0.36265884652981484,-0.5444770283479965,1.4447702834799596,-0.7585532746823072,0.8543499511241448,0.7253176930596279
2022_1103_1439,0.5,2022,1103,1439,2,0.052534562211981606,-1.45253456221198,1.8755760368663559,-2.419354838709676,-3.289400921658988,-1.290322580645161,-1.208294930875578,4.676497695852536,7.724423963133642,0.4138248847926267,0.8267281105990776,-2.8838709677419363,0.41013824884792527,0.11244239631336406,-0.10322580645161317,1.2248847926267281
2022_1103_1458,0.5,2022,1103,1458,10,-0.06451612903225801,-1.4193548387096655,-2.3870967741935516,-1.4193548387096762,-6.774193548387096,1.096774193548387,0.5483870967741922,0.32258064516129004,1.8387096774193559,-0.032258064516129004,-0.7741935483870961,0.5161290322580641,2.419354838709676,0.19354838709677402,0.29032258064516103,-1.0000000000000018
2022_1103_1460,0.5,2022,1103,1460,-3,0.10361681329423267,-5.861192570869989,-7.4447702834799685,-3.843597262952102,-6.820136852394917,1.4066471163245362,2.5865102639296182,0.41935483870967794,2.5659824046920825,-1.0987292277614849,0.6353861192570882,-2.271749755620723,-1.3128054740957982,-0.27370478983382274,0.18768328445747784,1.4525904203323545
2022_1103_1461,0.5,2022,1103,1461,1,-0.040322580645161255,-2.5846774193548328,-1.5262096774193594,-1.2631048387096762,-2.626008064516128,0.17842741935483897,-1.1350806451612918,-0.23689516129032206,0.6199596774193559,0.964717741935484,-2.578629032258064,0.6411290322580641,0.026209677419354094,1.702620967741935,1.034274193548387,0.6864919354838701
2022_1103_1463,0.5,2022,1103,1463,-1,0.08898776418242493,-2.5027808676306904,-5.597330367074534,-1.902113459399331,-5.7908787541713025,0.8131256952169084,0.7119021134593986,0.48832035595105694,1.9421579532814235,0.3537263626251388,-2.0678531701890996,-0.31145717463848754,-1.816462736373749,-0.516129032258065,-0.07563959955506139,-1.6184649610678523
2022_1104_1112,0.5,2022,1104,1112,5,-0.3180147058823529,-4.590073529411768,8.876838235294116,-2.7849264705882355,1.367647058823529,1.5165441176470589,8.181985294117649,-0.5367647058823533,-0.4963235294117645,1.1838235294117645,-3.634191176470587,-5.2867647058823515,1.1525735294117645,0.2941176470588234,-0.9871323529411766,2.123161764705884
2022_1104_1116,0.5,2022,1104,1116,2,-0.16382575757575757,3.0293560606060623,7.860795454545453,1.0198863636363633,2.143939393939391,2.9176136363636367,9.336174242424242,-1.9280303030303045,-1.9071969696969688,1.9280303030303028,-0.7660984848484844,0.5340909090909083,1.9422348484848477,-0.7272727272727275,0.5369318181818183,1.7452651515151523
2022_1104_1120,0.5,2022,1104,1120,4,-0.25,1.25,9.375,-0.28125,-0.8125,1.15625,4.71875,0.65625,0.96875,1.40625,-1.0,0.09375,2.4375,-1.78125,-3.125,0.0625
2022_1104_1124,0.5,2022,1104,1124,5,-0.21875,3.46875,12.78125,-0.5625,1.875,1.34375,7.125,3.25,3.6875,0.65625,1.96875,-1.21875,2.09375,-1.8125,1.3125,2.75
2022_1104_1129,0.5,2022,1104,1129,-2,-0.19412878787878785,11.847537878787875,15.527462121212125,3.413825757575758,8.325757575757578,2.0994318181818183,9.063446969696969,2.920454545454545,1.9109848484848477,2.837121212121213,1.5369318181818166,3.291666666666666,3.0028409090909083,1.121212121212121,1.2642045454545454,3.563446969696969
2022_1104_1136,0.5,2022,1104,1136,-10,-0.10624999999999996,3.535416666666663,3.03958333333334,1.0229166666666671,0.8500000000000014,0.9812499999999993,3.0270833333333336,0.5083333333333329,0.7958333333333343,1.1583333333333332,-1.4145833333333329,1.1583333333333332,0.9604166666666671,0.666666666666667,0.5187499999999998,1.8270833333333343
2022_1104_1151,0.5,2022,1104,1151,-7,-0.1875,6.875,10.625,0.96875,4.84375,1.53125,7.34375,3.40625,5.4375,2.78125,1.59375,2.1875,3.5625,-0.0625,2.5625,2.75
2022_1104_1159,0.5,2022,1104,1159,-8,-0.07291666666666663,4.544507575757578,8.76988636363636,0.20170454545454675,4.871212121212125,-0.5066287878787872,5.760416666666668,4.647727272727273,5.577651515151516,4.079545454545454,-1.069128787878789,-2.3143939393939377,3.1846590909090917,0.7878787878787881,1.1732954545454546,3.927083333333334
2022_1104_1161,0.5,2022,1104,1161,0,-0.2338362068965517,6.727370689655174,10.544181034482762,1.2769396551724128,8.060344827586206,1.6605603448275863,8.748922413793103,2.512931034482758,4.441810344827587,5.6594827586206895,0.7877155172413808,0.5215517241379306,4.507543103448276,0.7931034482758621,1.6497844827586206,3.59375
2022_1104_1163,0.5,2022,1104,1163,1,-0.125,4.78125,11.25,0.84375,1.1875,1.84375,9.03125,1.25,2.21875,-0.65625,-0.5,0.625,2.6875,1.03125,-1.78125,1.78125
2022_1104_1166,0.5,2022,1104,1166,-3,-0.07291666666666663,10.938446969696969,10.466856060606062,1.8986742424242422,5.56818181818182,2.5842803030303028,8.245265151515152,4.556818181818182,6.214015151515152,3.382575757575758,-2.6751893939393945,1.4734848484848477,0.7301136363636367,1.6363636363636367,0.29450757575757613,5.169507575757576
2022_1104_1168,0.5,2022,1104,1168,-9,-0.061422413793103425,11.072198275862064,10.40625,3.449353448275861,7.956896551724135,3.764008620689655,13.645474137931036,0.4094827586206904,1.4762931034482776,3.418103448275861,2.7532327586206904,3.7974137931034484,2.645474137931034,0.1034482758620694,2.787715517241379,2.386853448275861
2022_1104_1172,0.5,2022,1104,1172,-4,-0.21875,5.34375,10.59375,1.5,7.9375,0.625,7.5625,1.71875,3.03125,5.28125,-0.3125,0.25,4.6875,2.375,2.125,3.75
2022_1104_1174,0.5,2022,1104,1174,-9,-0.042613636363636354,6.817234848484844,6.072916666666671,1.8380681818181834,7.6590909090909065,1.9176136363636367,9.063446969696969,1.2234848484848477,2.0018939393939377,4.140151515151516,2.597537878787879,2.200757575757576,1.9422348484848477,0.5151515151515156,0.9914772727272729,2.7755681818181817
2022_1104_1181,0.5,2022,1104,1181,4,-0.22977941176470584,-0.20772058823528994,9.259191176470594,-2.0202205882352935,1.985294117647058,1.1047794117647065,7.858455882352942,2.7279411764705888,3.709558823529413,2.2132352941176467,-1.6047794117647065,-2.1691176470588225,4.181985294117647,0.5294117647058822,-0.7224264705882355,4.946691176470589
